content,date,img,source,summary,title,url
"New Delhi: Smartphone shipments in India fell a massive 48% in April-June quarter to 17.3 million units due to nationwide shutdown until mid-May, Canalys said. This is the first set of data for the Covid-hit April-June period for smartphones Smartphone vendors faced a diabolical situation, dealing with both low supply due to a complete halt in production and diminished demand, as online and offline retailers were prohibited from selling smartphones, the market agency said.As local production suffered through the early stages of Q2, vendors like Xiaomi and Oppo imported smartphones to meet pent-up demand.""It’s been a rocky road to recovery for the smartphone market in India,” said Canalys Analyst Madhumita Chaudhary.""While vendors witnessed a crest in sales as soon as markets opened, production facilities struggled with staffing shortages on top of new regulations around manufacturing, resulting in lower production output. The fluidity of the lockdown situation across India has had a deep-rooted effect on vendors’ go-to-market strategies."" Apple was the least impacted among the top-10 vendors as shipments fell just 20% year-on-year to just over 250,000 in Q2 2020, Canalys said.Xiaomi and Vivo have undertaken an O2O (offline-to-online) strategy to support their massive offline network.Online channels, too, while seeing a positive effect of the pandemic on market share, have seen sales decline considerably.”Xiaomi was the market leader in India, capturing 31% of overall market share, shipping 5.3 million smartphone units in the quarter.Vivo maintained the second position, shipping 3.7 million units, and grew its market share to 21.3% from 19.9% in Q1 2020. Samsung was third, with 2.9 million smartphones shipped, and also saw exports impacted as its largest manufacturing plant outside of Vietnam shut down for most of Q2.Oppo edged out Realme to take the fourth position as it shipped 2.2 million units, compared to Realme’s 1.7 million.“Luck is not on the side of the Chinese vendors. There has been public anger directed towards China. The combinations of this and the recently announced ‘Aatmanirbhar’ (self-sufficient) initiatives by the government have pushed Chinese smartphone vendors into the eye of the public storm,"" Saud Canalys Research Analyst Adwait Mardikar.Canalys estimates that over 96% of all smartphones sold in India in 2019 were manufactured/assembled locally.“Vendors are driving the message of ‘Made in India’ to consumers and are eager to position their brand as ‘India-first.’ Despite the sentiment, the effect on Xiaomi, Oppo, Vivo and Realme is likely to be minimal, as alternatives by Samsung, Nokia , or even Apple are hardly price-competitive,” added Mardikar.",2020-07-21,"https://etimg.etb2bimg.com/thumb/msid-77024182,imgsize-456840,width-800,height-434,overlay-ettelecom/pandemic-nearly-halves-india-smartphone-shipments-in-june-quarter-samsung-most-impacted-report.jpg",cio_etc_telecom,"New Delhi: Smartphone shipments in India fell a massive 48% in April-June quarter to 17.3 million units due to nationwide shutdown until mid-May, Canalys said. This is the first set of data for the Covid-hit April-June period for smartphones Smartphone vendors faced a diabolical situation, dealing with both low supply due to a complete halt in production and diminished demand, as online and offline retailers were prohibited from selling smartphones, the market agency said.As local production suffered through the early stages of Q2, vendors like Xiaomi and Oppo imported smartphones to meet pent-up demand.","Smartphones: Pandemic nearly halves India smartphone shipments in June quarter; Samsung most impacted: Report, Telecom News, ET Telecom",https://telecom.economictimes.indiatimes.com/news/smartphone-shipments-in-india-fell-48-in-q2-apple-least-impacted-canalys/77024182?utm_source=RSS&utm_medium=ETRSS
"The ban on Chinese apps , especially popular ones like ByteDance’s TikTok and Helo, is resulting in a windfall for US social media giants like Instagram Facebook and YouTube Since the government banned 59 Chinese apps on June 30, the average daily time spent on Instagram has more than doubled (up 2.3 times), and Facebook has also seen a significant jump in the time spent on the platform.Interestingly, the time being spent by Indians on social media and video apps in a day has not come down by a large degree, indicating that users have jumped ship and have switched over to new platforms, according to a study by online insights measurement company Kantar.Giving details about the digital behaviour pattern of online users since the ban on Chinese apps, Kantar’s Web Audience Measurement (WAM) panel showed that the US-based internet companies have managed to regain market share that they had been losing due to the fast-paced growth and popularity of the Chinese apps, especially TikTok.“Given that users were spending hours every week across these (Chinese) platforms, one would have expected to see a dip in the overall time spent online once these platforms were no longer accessible. However, the average time spent dropped only marginally — by 6% — from 6 hours 37 minutes to 6 hours 15 minutes, indicating that consumers are switching over to rival platforms much faster than anticipated,” the analysis showed.For Instagram and Facebook, gains were almost immediate. The daily average time spent on Instagram went up from 16 minutes to 37 minutes. Facebook saw an increase from 30 minutes in a day to 40 minutes.According to the study, video platform YouTube remains the dominant player, and rather made further gains. “Already the most popular video platform in the country, it saw a further 25% increase in time-spent which went from 57 minutes in a day to 70 minutes,” Kantar said.",2020-07-21,"https://etimg.etb2bimg.com/thumb/msid-77076812,imgsize-243375,width-800,height-434,overlay-ettech/us-social-media-giants-gain-from-ban-on-chinese-apps.jpg",ettechmobile,"The ban on Chinese apps , especially popular ones like ByteDance’s TikTok and Helo, is resulting in a windfall for US social media giants like Instagram Facebook and YouTube Since the government banned 59 Chinese apps on June 30, the average daily time spent on Instagram has more than doubled (up 2.3 times), and Facebook has also seen a significant jump in the time spent on the platform.Interestingly, the time being spent by Indians on social media and video apps in a day has not come down by a large degree, indicating that users have jumped ship and have switched over to new platforms, according to a study by online insights measurement company Kantar.Giving details about the digital behaviour pattern of online users since the ban on Chinese apps, Kantar’s Web Audience Measurement (WAM) panel showed that the US-based internet companies have managed to regain market share that they had been losing due to the fast-paced growth and popularity of the Chinese apps, especially TikTok.“Given that users were spending hours every week across these (Chinese) platforms, one would have expected to see a dip in the overall time spent online once these platforms were no longer accessible. However, the average time spent dropped only marginally — by 6% — from 6 hours 37 minutes to 6 hours 15 minutes, indicating that consumers are switching over to rival platforms much faster than anticipated,” the analysis showed.For Instagram and Facebook, gains were almost immediate.","chinese apps: US social media giants gain from ban on Chinese apps, Technology News, ETtech",https://tech.economictimes.indiatimes.com/news/mobile/77076812?utm_source=RSS&utm_medium=ETRSS
"Accept the updated privacy & cookie policy

Dear user,



ETtech privacy and cookie policy has been updated to align with the new data regulations in European Union. Please review and accept these changes below to continue using the website.



You can see our privacy policy & our cookie policy. We use cookies to ensure the best experience for you on our website.



If you choose to ignore this message, we'll assume that you are happy to receive all cookies on ETtech.",2020-07-21,"https://etimg.etb2bimg.com/thumb/msid-77058009,imgsize-103095,width-800,height-434,overlay-ettech/tiktok-considers-london-and-other-locations-for-headquarters.jpg",ettechmobile,"Accept the updated privacy & cookie policy

Dear user,



ETtech privacy and cookie policy has been updated to align with the new data regulations in European Union. Please review and accept these changes below to continue using the website.","TikTok HQ: TikTok considers London and other locations for headquarters, Technology News, ETtech",https://tech.economictimes.indiatimes.com/news/mobile/77058009?utm_source=RSS&utm_medium=ETRSS
"It’s been about three weeks since the government banned 59 Chinese apps including popular short video platform TikTok and social media service Helo, both owned by Bytedance.As expected, a crush of local startups, products from bigger tech companies and resurgent incumbents like ShareChat are pushing to get a slice of what’s estimated to be a 100-120 million daily active users who are up for grabs. ET also reported about the rise of a few Chinese apps like Snack Video that have rushed in to take advantage of the situation.But risk investors are divided about backing these apps. While Nexus Venture Partners is learnt to be leading a $5-million financing round in Indian social and short video app Mitron TV, some other venture firms are learnt to have seen and passed some of these newbies like Chingari among others.While these investors want to back companies that can seize the void left by the banned apps, they want to wait-and-watch for now, according to people who are keenly tracking the segment. Others also talk about how monetisation is still a far cry for apps as India is still a user-led story, unlike in China.To put things into perspective, Bytedance, as per a Reuters report, saw its revenue soar more than 130% year on year to around $5.6 billion for January-March 2020, while Bloomberg reported that the company drew over $3 billion in net profit last year on revenues of over $17 billion. Industry estimates say Bytedance’s India revenue could be $4-5 million per month.I spoke to a few people who have closely watched the short-video and social space evolve in India and in China to break down the noise and understand what will emerge out of this situation.Anu Hariharan, Partner with YC Continuity Fund, is someone who knows Bytedance well. In 2017 she wrote a fabulous blog post —The Hidden Forces Behind Toutiao: China’s Content King—which brought the Chinese tech company into prominence in Silicon Valley and worldwide.Founded in 2012 in Beijing, Bytedance began life with Toutiao, a new aggregator. Hariharan’s blog post three years ago, brought the Chinese tech company into prominence in Silicon Valley and worldwide. “TikTok started off by catering to teens, school kids, and then scaled its demographics. What worked for TikTok is personalisation of content. Also 30% creators attracted 70-80% engagement on its platforms. As always supply goes to where the demand is-- at the end of the day the product that attracts most demand will get these creators…” she says while talking about whether existing players will gain on the back of the ban.Hariharan adds, “India has seen an acceleration of people coming online over the last few years with Jio offering cheaper mobile data and monthly active users ( MAUs), daily active users ( DAUs) going up. There has been some improvement in monetisation but India is still a user story, so making money will take time. Look at Facebook, Snapchat-- they all have big user bases but India is not a high revenue market and that will take time. Till the GDP per capita increases, monetisation will not be exponential. It is the same story if you look at other sectors like the average order value for food-delivery in India is the smallest-- even compared to its Asian peers…""TikTok racked up 600 million installs in India and the user engagement was never-seen-before at more than 40 minutes per day.“Bytedance cultivated an ecosystem of creators and users which is now looking for a new platform,” says an investor in a venture capital fund who has been following social apps in India and China. “It would have been easy to migrate wholesale to a new platform had the matching (content to user taste) been easy. But reality is, it is a very tough problem. The newbies today don't have the technology (AI) to solve the matching problem...”Several new apps are seeing rapid increase in downloads, but most in the industry feel this unhindered rise won’t be sustainable.Some of the gainers include ShareChat’s Moj, MX Player’s TakaTak, Dailyhunt’s Josh, and InMobi’s Roposo. MX Player is owned by Times Internet, a part of the Times of India group, which also publishes this newspaper.“The TikTok playbook combined all of the following to work seamlessly—easy-to-use video creation tools, deep engagement with influencers, world class AI algorithm, massive and simultaneous capital investments, and tech infrastructure that allowed for a smooth video experience,” says Tarun Davda, managing director at early stage VC firm Matrix Partners India.Davda thinks the recent ban of Chinese apps offers a large opportunity for developers who can match their quality. “TikTok’s brand partnerships showed that monetisation is sure to follow if someone can recreate that playbook for Bharat,” said Davda who took bets on startups like short video app Clip in 2018. However, with larger companies like Instagram, Dailyhunt and Gaana throwing their hat in the ring, “a simple copy-TikTok strategy isn’t going to work”, he adds.In 2018, we wrote about how Chinese products had been able to make inroads into India markets beyond the top cities where American peers had not been able to go deep. Helo, Vigo Video (now shut), Bigo Live and Likee, were together spending millions of dollars to propel a market which started taking shape with the help of cheap mobile data.These Chinese apps had been able to address India-2 better because back home in China they launched in Tier-II cities and worked their way up the demographic ladder.People who have followed China tech said they understood the nuances of tier-II user behaviour better, some of which they have been able to transplant to India. “Their aggression, when it comes to spending $10 million or so in marketing on a monthly basis without making a dime, is difficult for others to pull off,” says an investor at a venture fund.Another venture capitalist who is looking to back one of the Indian social startups says he expects a few meaningful platforms to emerge as a result of the Chinese apps being banned. “Players like Instagram will be unable to connect with audiences in smaller cities and hinterlands…Instagram is still an aspirational platform for the Tier-1 market,” he says. “While a TikTok clone is not the answer, there will be short-video-led categories across communities,” he adds optimistically.",2020-07-21,"https://etimg.etb2bimg.com/thumb/msid-77055824,imgsize-1861897,width-800,height-434,overlay-ettech/as-companies-chase-the-short-video-gold-rush-monetisation-remains-elusive.jpg",ettechmobile,"It’s been about three weeks since the government banned 59 Chinese apps including popular short video platform TikTok and social media service Helo, both owned by Bytedance.As expected, a crush of local startups, products from bigger tech companies and resurgent incumbents like ShareChat are pushing to get a slice of what’s estimated to be a 100-120 million daily active users who are up for grabs. ET also reported about the rise of a few Chinese apps like Snack Video that have rushed in to take advantage of the situation.But risk investors are divided about backing these apps.","Short videos: As companies chase the short-video gold rush, monetisation remains elusive, Technology News, ETtech",https://tech.economictimes.indiatimes.com/news/mobile/77055824?utm_source=RSS&utm_medium=ETRSS
"A top White House adviser on Thursday said he expects TikTok to separate from its Chinese owner and operate as an US company, amid growing concerns about the security of the data handled by the short video app.White House economic adviser Larry Kudlow told reporters a move by TikTok to leave Beijing ByteDance Technology, would be a better option than a ban on the app, which was threatened by State Department Secretary Mike Pompeo earlier this month.“We haven’t made final decisions but... I think TikTok is going to pull out of the holding company which is China-run and operate as an independent American company,” Kudlow said. He did not specify whether TikTok’s ownership would change under the proposed structure. He declined to comment when asked if US companies could acquire TikTok.When asked about Kudlow’s remarks, a TikTok spokesman said the company would not “engage with speculation in the market,” and referred to a statement last week noting that ByteDance was “evaluating changes to the corporate structure of its TikTok business” and fully committed to protecting users privacy and security.Kudlow’s comments come as TikTok finds itself increasingly in the crosshairs of the Trump administration, with US-China relations strained by the coronavirus pandemic and Beijing’s move to curb freedoms in Hong Kong. President Donald Trump ’s chief of staff said on Wednesday that the administration is studying the national security risks of social media applications including TikTok and WeChat, with action to address the issue expected in the coming weeks, a White House official.On Wednesday, the New York Times reported the administration was weighing action against Chinese social media services like TikTok under the International Emergency Economic Powers Act, which gives the president broad powers to penalise companies in response to extraordinary threats, citing people familiar with the matter.",2020-07-21,"https://etimg.etb2bimg.com/thumb/msid-77030262,imgsize-218024,width-800,height-434,overlay-ettech/us-expects-tiktok-to-operate-as-local-company-leave-bytedance.jpg",ettechmobile,"A top White House adviser on Thursday said he expects TikTok to separate from its Chinese owner and operate as an US company, amid growing concerns about the security of the data handled by the short video app.White House economic adviser Larry Kudlow told reporters a move by TikTok to leave Beijing ByteDance Technology, would be a better option than a ban on the app, which was threatened by State Department Secretary Mike Pompeo earlier this month.“We haven’t made final decisions but... I think TikTok is going to pull out of the holding company which is China-run and operate as an independent American company,” Kudlow said.","social media: US expects TikTok to operate as local company, leave ByteDance, Technology News, ETtech",https://tech.economictimes.indiatimes.com/news/mobile/77030262?utm_source=RSS&utm_medium=ETRSS
"Accept the updated privacy & cookie policy

Dear user,



ETtech privacy and cookie policy has been updated to align with the new data regulations in European Union. Please review and accept these changes below to continue using the website.



You can see our privacy policy & our cookie policy. We use cookies to ensure the best experience for you on our website.



If you choose to ignore this message, we'll assume that you are happy to receive all cookies on ETtech.",2020-07-21,"https://etimg.etb2bimg.com/thumb/msid-77029467,imgsize-522824,width-800,height-434,overlay-ettech/from-workplace-to-yoga-classes-zoom-has-changed-the-way-people-connect-coo-aparna-bawa.jpg",ettechmobile,"Accept the updated privacy & cookie policy

Dear user,



ETtech privacy and cookie policy has been updated to align with the new data regulations in European Union. Please review and accept these changes below to continue using the website.","Zoom: From workplace to yoga classes, Zoom has changed the way people connect: COO Aparna Bawa, Technology News, ETtech",https://tech.economictimes.indiatimes.com/news/mobile/77029467?utm_source=RSS&utm_medium=ETRSS
"Disengagement at the border means renewed engagement in the mainland. With Indo-China LAC tensions down a few notches, Chinese smartphone and electronics brands such as Xiaomi Vivo , Haier, Oppo and OnePlus are reviving their marketing and advertising spends in India.Senior company executives, speaking off record, said they will also be firming up product launch strategies, festive season planning and investment plans, all of which were put on hold for almost a month, after Chinese troops attacked Indian soldiers in Galwan. Vivo, Realme , Xiaomi and OnePlus are again focusing on expanding local production and highlighting “make in India” in their advertising campaigns and product packaging, industry executives said.Vivo, Xiaomi, Oppo, Realme and OnePlus have also started launching new models and even entering new categories. Vivo’s advertising for its new models will come back to newspapers, television and billboards. Haier has lined up fresh marketing plans starting with Onam next month. Vivo, Xiaomi, Oppo, Realme and OnePlus did not respond to queries sent on Friday.As per industry estimates, Chinese electronics and smartphone companies together spends over Rs 2,500 crore annually on promotional activities, including advertising, social media and retail activations. Analysts said now that the Chinese firms must have lost some market share in April-June quarter to rival Samsung, they want to step up their efforts to not cede more ground.“Chinese brands were waiting for supplies to normalise and sentiments to improve-…which have happened now,” said IDC India research director Navkendar Singh. “Next five months are crucial…that’s why they are stepping up their marketing spend…and it’s a test for these brands…whether anti-China sentiments really hurt them or not,"" he said.As of January-March quarter, Chinese smartphone brands together controlled 80% share of the Indian market, around 40% for smart television and 6-7% for home appliances, as per market trackers and industry estimates.",2020-07-21,"https://etimg.etb2bimg.com/thumb/msid-77029353,imgsize-85102,width-800,height-434,overlay-ettech/chinese-firms-revive-marketing-strategies-highlight-make-in-india-in-campaigns.jpg",ettechmobile,"Disengagement at the border means renewed engagement in the mainland. With Indo-China LAC tensions down a few notches, Chinese smartphone and electronics brands such as Xiaomi Vivo , Haier, Oppo and OnePlus are reviving their marketing and advertising spends in India.Senior company executives, speaking off record, said they will also be firming up product launch strategies, festive season planning and investment plans, all of which were put on hold for almost a month, after Chinese troops attacked Indian soldiers in Galwan.","Xiaomi: Chinese firms revive marketing strategies, highlight 'Make in India' in campaigns, Technology News, ETtech",https://tech.economictimes.indiatimes.com/news/mobile/77029353?utm_source=RSS&utm_medium=ETRSS
"Accept the updated privacy & cookie policy

Dear user,



ETtech privacy and cookie policy has been updated to align with the new data regulations in European Union. Please review and accept these changes below to continue using the website.



You can see our privacy policy & our cookie policy. We use cookies to ensure the best experience for you on our website.



If you choose to ignore this message, we'll assume that you are happy to receive all cookies on ETtech.",2020-07-21,"https://etimg.etb2bimg.com/thumb/msid-77029283,imgsize-456840,width-800,height-434,overlay-ettech/smartphone-shipments-in-india-fell-48-in-q2-apple-least-impacted-canalys.jpg",ettechmobile,"Accept the updated privacy & cookie policy

Dear user,



ETtech privacy and cookie policy has been updated to align with the new data regulations in European Union. Please review and accept these changes below to continue using the website.","Smartphones: Smartphone shipments in India fell 48% in Q2; Apple least impacted: Canalys, Technology News, ETtech",https://tech.economictimes.indiatimes.com/news/mobile/77029283?utm_source=RSS&utm_medium=ETRSS
"Accept the updated privacy & cookie policy

Dear user,



ETtech privacy and cookie policy has been updated to align with the new data regulations in European Union. Please review and accept these changes below to continue using the website.



You can see our privacy policy & our cookie policy. We use cookies to ensure the best experience for you on our website.



If you choose to ignore this message, we'll assume that you are happy to receive all cookies on ETtech.",2020-07-21,"https://etimg.etb2bimg.com/thumb/msid-77010475,imgsize-465345,width-800,height-434,overlay-ettech/iphone-maker-pegatron-registers-india-subsidiary-as-apple-pushes-to-diversify-supply.jpg",ettechmobile,"Accept the updated privacy & cookie policy

Dear user,



ETtech privacy and cookie policy has been updated to align with the new data regulations in European Union. Please review and accept these changes below to continue using the website.","make in India: iPhone-maker Pegatron registers India subsidiary as Apple pushes to diversify supply, Technology News, ETtech",https://tech.economictimes.indiatimes.com/news/mobile/77010475?utm_source=RSS&utm_medium=ETRSS
"Accept the updated privacy & cookie policy

Dear user,



ETtech privacy and cookie policy has been updated to align with the new data regulations in European Union. Please review and accept these changes below to continue using the website.



You can see our privacy policy & our cookie policy. We use cookies to ensure the best experience for you on our website.



If you choose to ignore this message, we'll assume that you are happy to receive all cookies on ETtech.",2020-07-21,"https://etimg.etb2bimg.com/thumb/msid-77002783,imgsize-122678,width-800,height-434,overlay-ettech/tiktok-s-huge-data-harvesting-prompts-security-concerns.jpg",ettechmobile,"Accept the updated privacy & cookie policy

Dear user,



ETtech privacy and cookie policy has been updated to align with the new data regulations in European Union. Please review and accept these changes below to continue using the website.","TikTok: TikTok's huge data harvesting prompts security concerns, Technology News, ETtech",https://tech.economictimes.indiatimes.com/news/mobile/77002783?utm_source=RSS&utm_medium=ETRSS
"A U.S. Senate committee is likely to vote next week on a bill from Republican Senator Josh Hawley that would ban federal employees from using social media app TikTok on government-issued devices.The Senate Homeland Security and Governmental Affairs Committee will take up the ""No TikTok on Government Devices Act"" at its hearing on July 22.TikTok's Chinese ownership and wide popularity among American teens have brought scrutiny from U.S. regulators and lawmakers.TikTok, owned by China's ByteDance, is known for its ability to create short videos. The company last year said that about 60% of its 26.5 million monthly active users in the U.S. are aged 16 to 24.One of the company's harshest critic, Hawley has repeatedly raised national security concerns over TikTok's handling of user data and said he was worried that the company shares data with the Chinese government.""For federal employees it really is a no-brainer. It's a major security risk. ... Do we really want Beijing having geo-location data of all federal employees? Do we really want them having their keystrokes?"" Hawley told reporters in March when he announced the introduction of the bill.TikTok spokeswoman Jamie Favazza said the company's U.S. user data is stored in Virginia and Singapore, with strict controls on employee access.TikTok ""has a growing U.S. team that works diligently to develop a best-in-class security infrastructure,"" she added.Several U.S. agencies that deal with national security and intelligence issues have banned employees from using the app.Recently, Secretary of State Mike Pompeo said the United States is looking at banning Chinese social media apps , including TikTok, suggesting it shared information with the Chinese government. He said Americans should be cautious in using the app. Under a law introduced in 2017 under Chinese President Xi Jinping, Chinese companies have an obligation to support and cooperate in China's national intelligence work.",2020-07-21,"https://etimg.etb2bimg.com/thumb/msid-76990683,imgsize-103095,width-800,height-434,overlay-ettech/us-senate-committee-to-vote-on-bill-banning-federal-employees-from-using-tiktok.jpg",ettechmobile,"A U.S. Senate committee is likely to vote next week on a bill from Republican Senator Josh Hawley that would ban federal employees from using social media app TikTok on government-issued devices.The Senate Homeland Security and Governmental Affairs Committee will take up the ""No TikTok on Government Devices Act"" at its hearing on July 22.TikTok's Chinese ownership and wide popularity among American teens have brought scrutiny from U.S. regulators and lawmakers.TikTok, owned by China's ByteDance, is known for its ability to create short videos. The company last year said that about 60% of its 26.5 million monthly active users in the U.S. are aged 16 to 24.One of the company's harshest critic, Hawley has repeatedly raised national security concerns over TikTok's handling of user data and said he was worried that the company shares data with the Chinese government.","TikTok ban: US Senate committee to vote on bill banning federal employees from using TikTok, Technology News, ETtech",https://tech.economictimes.indiatimes.com/news/mobile/76990683?utm_source=RSS&utm_medium=ETRSS
"Accept the updated privacy & cookie policy

Dear user,



ETtech privacy and cookie policy has been updated to align with the new data regulations in European Union. Please review and accept these changes below to continue using the website.



You can see our privacy policy & our cookie policy. We use cookies to ensure the best experience for you on our website.



If you choose to ignore this message, we'll assume that you are happy to receive all cookies on ETtech.",2020-07-21,"https://etimg.etb2bimg.com/thumb/msid-76978055,imgsize-197420,width-800,height-434,overlay-ettech/reliance-jio-partners-google-to-launch-entry-level-4g-5g-smartphones.jpg",ettechmobile,"Accept the updated privacy & cookie policy

Dear user,



ETtech privacy and cookie policy has been updated to align with the new data regulations in European Union. Please review and accept these changes below to continue using the website.","JioPhone 3: Reliance Jio partners Google to launch entry-level 4G, 5G smartphones, Technology News, ETtech",https://tech.economictimes.indiatimes.com/news/mobile/76978055?utm_source=RSS&utm_medium=ETRSS
"Accept the updated privacy & cookie policy

Dear user,



ETtech privacy and cookie policy has been updated to align with the new data regulations in European Union. Please review and accept these changes below to continue using the website.



You can see our privacy policy & our cookie policy. We use cookies to ensure the best experience for you on our website.



If you choose to ignore this message, we'll assume that you are happy to receive all cookies on ETtech.",2020-07-21,"https://etimg.etb2bimg.com/thumb/msid-76976988,imgsize-71960,width-800,height-434,overlay-ettech/google-is-buying-7-73-stake-in-jio-platforms-for-rs-33-737-crore.jpg",ettechmobile,"Accept the updated privacy & cookie policy

Dear user,



ETtech privacy and cookie policy has been updated to align with the new data regulations in European Union. Please review and accept these changes below to continue using the website.","Jio Platforms: Google is buying 7.73% stake in Jio Platforms for Rs 33,737 crore, Technology News, ETtech",https://tech.economictimes.indiatimes.com/news/mobile/76976988?utm_source=RSS&utm_medium=ETRSS
"

By Saritha Rai

In late June, when India banned 59 Chinese apps, including global sensation TikTok , the short-video platform stopped working for its 200 million local users. Within hours, an avalanche of new sign-ups pushed the servers of one of its Bangalore-based rivals, Roposo , to breaking point.Two weeks on, Roposo, which also offers short videos , says it’s peaking at 500,000 new users an hour and expects to have 100 million by month’s end. That’s almost double the 55 million it had before the ban, and puts Roposo among a profusion of Indian startups to benefit from TikTok’s troubles in the country.The ban from Prime Minister Narendra Modi’s government covered other big Chinese names such as Alibaba Group’s UC Web mobile browser and Tencent's WeChat messaging app, and came amid a brutal border face-off between India and China that left 20 Indian soldiers dead.While India cited privacy and security concerns, the restrictions are poised to dramatically alter the competitive landscape in the nation’s digital economy. They give local firms a fighting chance at winning a larger chunk of the country’s more than half-a-billion internet denizens. And they could pave the way for some Indian firms to compete more aggressively with global giants such as Amazon and Facebook , who are also seeking to profit from one of the world’s largest digital booms.“It was a rocket ship instant for the country’s app startups,” said Naveen Tewari, founder of the startup that owns Roposo, munching nuts against the backdrop of the red-brick-walled study in his Bangalore home on a recent Zoom call. “We have a viable chance to become the world’s fourth technology hub after the U.S., China and Russia.”His decade-old digital advertising startup InMobi, Roposo’s parent, has in earlier years drawn investments from global names such as SoftBank Group . Last year, PayPal co-founder and billionaire investor Peter Thiel backed its unit, Glance, which acquired Roposo in November.Roposo features videos showcasing moves set to Bollywood music, humor minus the ribaldry, pranks, fashion and even jokes about the coronavirus pandemic. Roposo, as Tewari put it, is the app you won’t be embarrassed to show your mom.TikTok has faced censure from courts, women’s groups, users and governments for content seen as sexually explicit or for the depiction of events like acid attacks on women. Roposo and other Indian TikTok imitators, on the other hand, market their content as fun that’s more in line with India’s relatively conservative culture.TikTok didn’t respond to requests for comment for this story. In a June 30 statement, it said it was invited to meet government stakeholders to provide clarifications, and has and will continue to comply with security and data privacy requirements under Indian law.The Chinese app has in the past emphasized its efforts to moderate content and said its policies don’t permit videos that risk people’s safety, promote physical harm or glorify violence against women. Earlier this year, it suspended the account of a prominent content creator for posting a mock acid attack video.Many Indian apps have a late start, and most lack the sophistication and user-friendly interfaces of TikTok. Nor do they have the investment appetite and the deep pockets of the likes of TikTok parent Bytedance Ltd., which is the world’s most valuable startup and was valued at more than $100 billion in May.Still, the Indian government’s ban throws open multiple, billion user business models, said Manjunath Bhat, a senior director analyst at Gartner “India’s entrepreneurs didn’t lack talent, they were just short on ambition,” Bhat said. “The combined effect of the coronavirus lockdown and the app ban presents a never-before, never-again opportunity.”With Indian names like Chingari (Hindi for spark), Mitron (meaning friends) and Bolo Indya (Tell me, India), a string of small Indian TikTok challengers, have been notching up titanic user numbers since the ban on the Chinese apps. Some like the Moj app are barely weeks old.Battlers in other categories have also received a windfall as other Chinese names like highly-downloaded image scanner CamScanner were also blocked. The new contenders from a variety of categories have three themes in common. Their apps are made in India. Their data is stored in India. Their content, mainly in regional languages, is attuned to local sensibilities.The followers of an Indian spiritual guru, Sri Sri Ravishankar, created Elyments, an all-in-one rival for WhatsApp , Facebook and Instagram . Asia’s richest man Mukesh Ambani, of the Reliance conglomerate, launched JioMeet , a video conferencing rival to the popular San Jose-based Zoom.Sumit Ghosh, cofounder of Chingari, says many of the China short video apps have adult content designed to grab attention and ensure they go viral. “In contrast, our algorithms are built to ensure trash will never trend on Chingari,” said Ghosh. Its videos are slow-dripped to users to check for offensive content. If multiple users complain, videos are pulled off.Ghosh and his cofounder began building the app just over a year ago when data consumption started exploding. It catered to Indians in smaller towns who hungered for relatable, Indian language content. In the months that followed, the founders closely matched TikTok, feature for feature, adding everything from livestreams to AR filters, the computer-generated special effects that users can layer over real-life video and images.Bangalore-based Chingari, which had 3.5 million users on the day of the ban, says it has crossed 17.5 million. Its overwhelmed founders are now creating a company, Chingari Media Pvt. They are drawing up a corporate and equity structure, testing revenue strategies and growing their eight-engineer team.TikTok influencers – stars with huge following who market products and services - are popping up by the thousands on Ghosh’s Twitter asking to be on Chingari as verified users. He says his startup is in “late funding talks”.In New Delhi, Trisha Girdhar’s influencer management agency could portend the future. Until last month, TikTok accounted for the bulk of her earnings. Now, the 22-year-old is now straining to shift her star clients - influencers from far-flung towns like Akola, Nabha, Katni and Birati - to Roposo and other platforms. “Brands are looking seriously at our influencers,” said Girdhar who herself specializes in belly dancing videos and has a fan following on Roposo.Roposo itself is getting a deluge of influencer marketing agencies and celebrities wanting to come aboard. It’s discussing contracts with celebrity users and content creators. It’s investing in camera filters and Indian themes. “This isn’t an opportunity just for entrepreneurs,” said Tewari. “Investors ought to be rushing over.”",2020-07-21,"https://etimg.etb2bimg.com/thumb/msid-76975728,imgsize-100285,width-800,height-434,overlay-ettech/tiktok-s-india-rival-booms-with-500-000-users-added-every-hour.jpg",ettechmobile,"By Saritha Rai

In late June, when India banned 59 Chinese apps, including global sensation TikTok , the short-video platform stopped working for its 200 million local users. Within hours, an avalanche of new sign-ups pushed the servers of one of its Bangalore-based rivals, Roposo , to breaking point.Two weeks on, Roposo, which also offers short videos , says it’s peaking at 500,000 new users an hour and expects to have 100 million by month’s end.","TikTok App: TikTok's India rival booms with 500,000 users added every hour, Technology News, ETtech",https://tech.economictimes.indiatimes.com/news/mobile/76975728?utm_source=RSS&utm_medium=ETRSS
